customer_id,signup_date,last_activity_date,last_purchase_date,total_spent,avg_cart_value,num_visits_30d,num_purchases_90d,days_since_last_purchase,preferred_device,city,country,is_purchased_next_30
C102823,2022-01-24,2023-04-18,2023-04-03,237.09,59.39,0,0,850,mobile,Negombo,Sri Lanka,1
C102824,2021-11-09,2023-11-29,,0.0,0.0,2,0,1360,tablet,Matara,Sri Lanka,0
C102825,2023-10-11,2024-04-25,2024-02-14,276.0,11.23,2,2,533,mobile,Anuradhapura,Sri Lanka,0
C102826,2020-08-12,2020-09-02,2020-08-30,121.98,60.69,2,0,1796,mobile,Kurunegala,Sri Lanka,0
C102827,2022-05-03,2024-04-07,,0.0,0.0,2,0,1185,mobile,Jaffna,Sri Lanka,0
C102828,2023-04-10,2024-04-30,,0.0,0.0,2,0,843,mobile,Matara,Sri Lanka,0
C102829,2021-09-22,2022-09-23,,0.0,0.0,1,0,1408,mobile,Kandy,Sri Lanka,0
C102830,2024-06-19,2026-06-30,2026-02-19,167.23,43.12,3,1,-203,desktop,Galle,Sri Lanka,0
C102831,2024-01-25,2024-06-10,2024-04-08,86.6,38.55,2,0,479,mobile,Anuradhapura,Sri Lanka,0
C102832,2023-11-10,2024-07-23,,0.0,0.0,2,0,629,desktop,Kurunegala,Sri Lanka,0
C102833,2023-07-12,2026-01-17,2023-08-18,57.92,34.21,1,0,713,desktop,Kandy,Sri Lanka,0
C102834,2020-02-24,2020-04-04,2020-03-26,195.14,11.51,2,0,1953,mobile,Kurunegala,Sri Lanka,0
C102835,2023-05-07,2024-09-14,2023-11-27,104.48,64.81,2,2,612,mobile,Matara,Sri Lanka,0
C102836,2022-08-29,2024-08-21,2024-01-08,18.17,47.11,1,2,570,mobile,Galle,Sri Lanka,0
C102837,2021-06-27,2022-09-18,,0.0,0.0,3,0,1495,mobile,Anuradhapura,Sri Lanka,0
C102838,2023-09-04,2025-03-29,2025-02-10,38.89,50.43,2,2,171,desktop,Anuradhapura,Sri Lanka,0
C102839,2024-05-22,2025-03-19,,0.0,0.0,2,0,435,desktop,Matara,Sri Lanka,0
C102840,2024-05-08,2025-11-14,2025-09-19,72.7,63.96,2,0,-50,mobile,Jaffna,Sri Lanka,0
C102841,2023-03-30,2025-03-12,,0.0,0.0,1,0,854,mobile,Colombo,Sri Lanka,0
C102842,2023-03-28,2024-08-10,2023-07-24,38.13,65.0,3,1,738,mobile,Negombo,Sri Lanka,0
C102843,2021-04-11,2021-10-22,,0.0,0.0,2,0,1572,mobile,Negombo,Sri Lanka,0
C102844,2024-01-17,2025-08-19,2024-03-19,399.38,39.91,1,2,499,desktop,Jaffna,Sri Lanka,0
C102845,2020-04-15,2020-10-23,,0.0,0.0,1,0,1933,desktop,Matara,Sri Lanka,0
C102846,2023-04-10,2024-10-17,2024-10-01,177.06,70.17,1,0,303,mobile,Colombo,Sri Lanka,0
C102847,2022-09-10,2023-09-01,2022-09-19,122.29,45.17,4,1,1046,desktop,Kurunegala,Sri Lanka,1
C102848,2020-12-15,2021-11-11,,0.0,0.0,0,0,1689,mobile,Negombo,Sri Lanka,0
C102849,2022-12-09,2024-12-27,,0.0,0.0,2,0,965,mobile,Kurunegala,Sri Lanka,1
C102850,2023-07-12,2024-11-02,,0.0,0.0,2,0,750,desktop,Matara,Sri Lanka,0
C102851,2024-01-16,2024-10-23,2024-08-19,83.58,53.08,4,1,346,mobile,Matara,Sri Lanka,0
C102852,2023-06-23,2025-11-27,2025-02-02,41.33,49.58,0,2,179,mobile,Anuradhapura,Sri Lanka,0
C102853,2024-05-05,2026-09-03,2025-03-24,161.25,72.23,1,2,129,desktop,Matara,Sri Lanka,0
C102854,2022-02-17,2023-10-23,2023-09-06,485.71,41.12,3,1,694,mobile,Matara,Sri Lanka,1
C102855,2020-10-29,2023-05-23,,0.0,0.0,4,0,1736,mobile,Negombo,Sri Lanka,0
C102856,2023-10-26,2026-03-25,,0.0,0.0,1,0,644,mobile,Colombo,Sri Lanka,0
C102857,2021-05-11,2022-11-29,2021-07-15,318.95,43.66,1,3,1477,mobile,Negombo,Sri Lanka,0
C102858,2020-03-05,2020-08-16,,0.0,0.0,0,0,1974,mobile,Anuradhapura,Sri Lanka,0
C102859,2023-03-18,2023-05-27,2023-04-21,119.04,59.38,3,0,832,mobile,Jaffna,Sri Lanka,0
C102860,2023-12-05,2025-05-31,2025-02-04,70.5,52.2,2,4,177,tablet,Kurunegala,Sri Lanka,0
C102861,2020-08-13,2021-01-18,,0.0,0.0,0,0,1813,desktop,Colombo,Sri Lanka,0
C102862,2021-01-25,2022-04-30,,0.0,0.0,2,0,1648,mobile,Negombo,Sri Lanka,0
C102863,2020-02-08,2020-12-06,,0.0,0.0,1,0,2000,desktop,Anuradhapura,Sri Lanka,0
C102864,2022-06-22,2024-10-08,,0.0,0.0,2,0,1135,desktop,Matara,Sri Lanka,0
C102865,2021-10-04,2022-06-30,2022-06-03,121.88,25.3,0,2,1154,tablet,Jaffna,Sri Lanka,1
C102866,2022-05-07,2023-11-12,,0.0,0.0,1,0,1181,mobile,Galle,Sri Lanka,0
C102867,2020-11-06,2021-11-16,,0.0,0.0,1,0,1728,mobile,Jaffna,Sri Lanka,0
C102868,2022-04-25,2023-08-02,,0.0,0.0,4,0,1193,mobile,Kandy,Sri Lanka,0
C102869,2023-11-15,2023-11-15,2023-11-15,224.82,43.31,0,0,624,mobile,Kurunegala,Sri Lanka,0
C102870,2021-02-21,2023-04-26,2022-07-12,80.56,31.95,4,1,1115,desktop,Galle,Sri Lanka,1
C102871,2022-04-20,2024-02-02,2024-01-17,102.13,57.57,2,1,561,desktop,Colombo,Sri Lanka,0
C102872,2022-10-24,2024-03-25,,0.0,0.0,4,0,1011,mobile,Colombo,Sri Lanka,0
C102873,2024-05-06,2025-05-29,,0.0,0.0,3,0,451,mobile,Matara,Sri Lanka,1
C102874,2023-06-06,2025-06-26,,0.0,0.0,4,0,786,mobile,Kandy,Sri Lanka,1
C102875,2022-08-23,2023-02-28,2023-02-04,63.64,49.76,4,1,908,desktop,Kurunegala,Sri Lanka,0
C102876,2024-02-15,2026-08-07,,0.0,0.0,1,0,532,mobile,Kurunegala,Sri Lanka,0
C102877,2024-01-29,2024-02-17,2024-02-09,144.9,54.5,3,1,538,mobile,Kandy,Sri Lanka,0
C102878,2020-05-07,2022-01-31,2021-08-09,154.35,48.64,2,1,1452,desktop,Colombo,Sri Lanka,0
C102879,2023-12-16,2026-05-11,,0.0,0.0,0,0,593,mobile,Jaffna,Sri Lanka,0
C102880,2020-10-09,2021-10-16,2021-10-01,79.23,56.5,1,4,1399,mobile,Kurunegala,Sri Lanka,0
C102881,2022-11-28,2025-01-30,2024-02-17,193.74,54.81,1,1,530,desktop,Jaffna,Sri Lanka,0
C102882,2021-02-28,2022-11-25,2021-03-21,131.65,70.17,3,1,1593,desktop,Galle,Sri Lanka,1
C102883,2023-02-22,2023-10-24,2023-04-04,161.57,56.82,0,2,849,mobile,Matara,Sri Lanka,0
C102884,2021-10-27,2022-09-20,2022-03-23,141.72,69.12,3,1,1226,desktop,Jaffna,Sri Lanka,1
C102885,2023-09-18,2025-09-25,,0.0,0.0,1,0,682,desktop,Negombo,Sri Lanka,0
C102886,2022-09-06,2022-11-09,2022-09-30,55.86,32.79,4,1,1035,mobile,Galle,Sri Lanka,1
C102887,2022-12-12,2024-10-16,,0.0,0.0,0,0,962,desktop,Kurunegala,Sri Lanka,0
C102888,2022-02-10,2024-10-27,2023-06-05,136.1,39.79,0,2,787,mobile,Kurunegala,Sri Lanka,1
C102889,2021-10-04,2023-04-08,,0.0,0.0,1,0,1396,mobile,Matara,Sri Lanka,0
C102890,2020-12-20,2023-04-07,2021-12-07,84.22,11.34,5,1,1332,mobile,Jaffna,Sri Lanka,0
C102891,2022-07-30,2023-08-30,,0.0,0.0,1,0,1097,desktop,Jaffna,Sri Lanka,0
C102892,2022-12-27,2023-07-09,,0.0,0.0,1,0,947,mobile,Colombo,Sri Lanka,0
C102893,2021-12-02,2023-05-22,2023-02-23,67.52,63.06,1,1,889,desktop,Colombo,Sri Lanka,1
C102894,2023-01-23,2024-12-22,,0.0,0.0,3,0,920,mobile,Colombo,Sri Lanka,0
C102895,2021-12-26,2023-05-19,,0.0,0.0,1,0,1313,mobile,Kandy,Sri Lanka,0
C102896,2023-10-16,2025-12-08,2024-06-09,13.55,24.42,2,2,417,mobile,Matara,Sri Lanka,0
C102897,2024-04-30,2025-11-15,2025-10-01,450.69,39.85,3,1,-62,mobile,Anuradhapura,Sri Lanka,0
C102898,2024-01-16,2024-06-21,2024-03-12,177.09,24.77,1,3,506,mobile,Colombo,Sri Lanka,0
C102899,2023-10-26,2025-07-14,,0.0,0.0,0,0,644,mobile,Galle,Sri Lanka,0
C102900,2023-08-10,2024-05-25,2024-01-30,193.64,41.76,3,2,548,desktop,Negombo,Sri Lanka,1
C102901,2024-07-03,2025-05-29,2025-05-07,305.58,46.11,4,1,85,mobile,Negombo,Sri Lanka,1
C102902,2023-11-20,2025-01-12,,0.0,0.0,4,0,619,mobile,Colombo,Sri Lanka,0
C102903,2021-06-25,2023-04-12,,0.0,0.0,1,0,1497,tablet,Jaffna,Sri Lanka,1
C102904,2023-06-03,2024-04-27,,0.0,0.0,0,0,789,mobile,Jaffna,Sri Lanka,0
C102905,2022-09-18,2023-01-09,,0.0,0.0,0,0,1047,desktop,Colombo,Sri Lanka,0
C102906,2021-01-28,2021-05-06,2021-04-29,102.68,31.1,1,1,1554,desktop,Negombo,Sri Lanka,0
C102907,2021-05-19,2022-11-05,,0.0,0.0,0,0,1534,desktop,Kandy,Sri Lanka,0
C102908,2021-07-25,2023-05-30,,0.0,0.0,1,0,1467,mobile,Matara,Sri Lanka,0
C102909,2023-02-16,2023-04-25,,0.0,0.0,0,0,896,mobile,Matara,Sri Lanka,0
C102910,2021-09-03,2021-10-17,2021-10-15,85.77,25.24,2,1,1385,mobile,Galle,Sri Lanka,0
C102911,2021-04-05,2023-08-08,,0.0,0.0,3,0,1578,mobile,Negombo,Sri Lanka,0
C102912,2021-09-01,2024-04-18,2022-12-24,119.09,85.62,1,2,950,desktop,Kandy,Sri Lanka,1
C102913,2024-04-28,2024-09-07,2024-05-31,82.96,19.1,2,4,426,mobile,Kandy,Sri Lanka,0
C102914,2021-08-14,2022-02-12,2021-10-28,50.02,51.16,8,1,1372,desktop,Kandy,Sri Lanka,0
C102915,2023-12-14,2026-05-26,,0.0,0.0,2,0,595,desktop,Matara,Sri Lanka,0
C102916,2021-02-28,2021-04-01,2021-03-24,106.34,61.18,2,3,1590,desktop,Colombo,Sri Lanka,1
C102917,2023-11-14,2024-06-07,,0.0,0.0,2,0,625,mobile,Colombo,Sri Lanka,0
C102918,2023-12-14,2024-04-01,2024-02-05,99.83,53.37,0,3,542,mobile,Galle,Sri Lanka,1
C102919,2022-09-28,2024-02-07,2023-11-28,219.58,47.47,2,2,611,desktop,Kandy,Sri Lanka,0
C102920,2021-10-11,2022-04-25,,0.0,0.0,3,0,1389,mobile,Matara,Sri Lanka,0
C102921,2022-09-09,2022-12-19,2022-12-04,318.61,51.49,0,0,970,tablet,Jaffna,Sri Lanka,0
C102922,2021-12-15,2022-01-16,2022-01-07,46.3,47.61,3,0,1301,mobile,Negombo,Sri Lanka,0
C102923,2023-02-21,2024-09-27,2024-06-18,362.83,7.72,2,1,408,desktop,Kurunegala,Sri Lanka,1
C102924,2024-06-16,2026-04-04,2024-11-28,32.0,71.25,2,1,245,mobile,Matara,Sri Lanka,1
C102925,2024-01-17,2026-05-22,,0.0,0.0,1,0,561,mobile,Colombo,Sri Lanka,0
C102926,2021-07-14,2022-08-15,2022-05-28,415.1,92.17,0,0,1160,mobile,Negombo,Sri Lanka,1
C102927,2021-08-12,2023-06-16,2022-03-12,245.28,44.82,1,0,1237,mobile,Negombo,Sri Lanka,0
C102928,2020-09-06,2022-01-20,2021-01-28,356.97,12.13,1,0,1645,mobile,Anuradhapura,Sri Lanka,0
C102929,2023-03-20,2024-09-08,,0.0,0.0,2,0,864,mobile,Jaffna,Sri Lanka,0
C102930,2023-10-17,2025-07-16,,0.0,0.0,0,0,653,mobile,Kandy,Sri Lanka,0
C102931,2023-01-17,2025-01-04,,0.0,0.0,1,0,926,mobile,Negombo,Sri Lanka,0
C102932,2022-02-16,2023-10-13,2022-05-15,52.62,44.52,1,1,1173,mobile,Anuradhapura,Sri Lanka,0
C102933,2022-03-19,2022-12-06,2022-11-21,63.07,37.42,1,1,983,mobile,Matara,Sri Lanka,0
C102934,2021-12-07,2022-01-26,,0.0,0.0,1,0,1332,mobile,Negombo,Sri Lanka,0
C102935,2024-05-02,2025-05-12,2024-07-07,256.11,41.64,4,4,389,mobile,Matara,Sri Lanka,1
C102936,2024-07-05,2025-02-16,,0.0,0.0,8,0,391,mobile,Kandy,Sri Lanka,1
C102937,2020-10-26,2022-07-08,2021-04-21,60.88,19.84,3,2,1562,desktop,Jaffna,Sri Lanka,0
C102938,2021-08-17,2023-08-22,2022-03-09,457.5,66.93,1,3,1240,mobile,Matara,Sri Lanka,1
C102939,2020-03-27,2020-06-07,,0.0,0.0,1,0,1952,desktop,Negombo,Sri Lanka,0
C102940,2021-08-12,2021-08-25,,0.0,0.0,2,0,1449,mobile,Anuradhapura,Sri Lanka,0
C102941,2024-01-02,2026-08-11,2024-06-10,129.09,30.32,0,2,416,mobile,Negombo,Sri Lanka,0
C102942,2020-06-10,2023-01-09,2022-02-20,13.42,55.26,2,4,1257,mobile,Jaffna,Sri Lanka,1
C102943,2021-12-10,2022-07-11,2022-04-14,33.04,66.7,1,2,1204,mobile,Matara,Sri Lanka,0
C102944,2022-06-24,2024-04-25,,0.0,0.0,2,0,1133,desktop,Colombo,Sri Lanka,0
C102945,2023-09-05,2025-01-20,,0.0,0.0,2,0,695,desktop,Anuradhapura,Sri Lanka,1
C102946,2021-06-09,2024-01-15,2021-09-20,107.52,37.9,1,1,1410,mobile,Matara,Sri Lanka,0
C102947,2024-03-10,2026-09-07,2026-05-31,20.62,34.06,0,2,-304,mobile,Kurunegala,Sri Lanka,0
C102948,2022-09-08,2025-01-07,2023-11-07,411.62,46.74,2,1,632,mobile,Kandy,Sri Lanka,0
C102949,2021-03-14,2021-06-03,,0.0,0.0,0,0,1600,desktop,Anuradhapura,Sri Lanka,0
C102950,2021-02-17,2022-06-11,2021-10-27,138.79,63.56,5,4,1373,mobile,Jaffna,Sri Lanka,1
C102951,2023-01-08,2025-04-07,2023-11-14,87.4,36.17,3,1,625,mobile,Colombo,Sri Lanka,0
C102952,2021-07-09,2023-04-24,2022-03-06,79.04,23.64,4,0,1243,mobile,Matara,Sri Lanka,0
C102953,2023-02-25,2023-04-28,2023-03-10,170.53,55.79,2,0,874,mobile,Jaffna,Sri Lanka,1
C102954,2023-11-26,2024-11-29,,0.0,0.0,4,0,613,mobile,Anuradhapura,Sri Lanka,0
C102955,2021-07-10,2023-02-01,,0.0,0.0,1,0,1482,desktop,Kurunegala,Sri Lanka,0
C102956,2020-10-08,2022-11-08,2022-05-01,100.37,49.16,3,0,1187,desktop,Anuradhapura,Sri Lanka,0
C102957,2020-08-11,2023-03-29,2020-09-28,83.9,5.0,3,1,1767,mobile,Kandy,Sri Lanka,0
C102958,2023-06-14,2025-12-11,,0.0,0.0,3,0,778,mobile,Negombo,Sri Lanka,0
C102959,2024-02-26,2025-04-26,,0.0,0.0,2,0,521,mobile,Kurunegala,Sri Lanka,0
C102960,2023-04-16,2025-08-04,2023-05-04,110.49,41.65,1,1,819,mobile,Galle,Sri Lanka,0
C102961,2021-05-05,2022-05-17,,0.0,0.0,2,0,1548,desktop,Kandy,Sri Lanka,1
C102962,2021-05-11,2023-08-02,2022-05-13,183.32,81.03,2,2,1175,mobile,Kandy,Sri Lanka,0
C102963,2020-04-13,2022-04-08,2021-01-05,137.85,46.32,1,0,1668,mobile,Galle,Sri Lanka,0
C102964,2023-10-03,2023-12-01,,0.0,0.0,2,0,667,desktop,Jaffna,Sri Lanka,0
C102965,2022-12-23,2025-04-14,2023-12-23,340.58,66.17,3,6,586,desktop,Anuradhapura,Sri Lanka,1
C102966,2021-04-07,2022-12-29,,0.0,0.0,1,0,1576,mobile,Jaffna,Sri Lanka,1
C102967,2023-07-30,2024-04-27,,0.0,0.0,1,0,732,desktop,Kandy,Sri Lanka,0
C102968,2021-04-21,2022-10-14,2021-09-30,137.01,41.55,1,1,1400,mobile,Galle,Sri Lanka,0
C102969,2020-04-17,2020-05-28,2020-04-28,159.14,69.5,2,0,1920,desktop,Matara,Sri Lanka,0
C102970,2020-07-24,2022-08-14,2021-12-21,45.94,55.06,3,1,1318,desktop,Anuradhapura,Sri Lanka,1
C102971,2022-04-26,2022-07-07,2022-04-30,27.82,5.0,3,1,1188,desktop,Jaffna,Sri Lanka,0
C102972,2021-11-07,2024-03-10,2024-02-11,25.94,11.87,0,1,536,mobile,Colombo,Sri Lanka,1
C102973,2024-01-09,2024-11-15,2024-02-10,48.62,57.67,5,0,537,mobile,Anuradhapura,Sri Lanka,1
C102974,2022-08-25,2022-11-12,2022-10-07,75.29,45.62,2,2,1028,desktop,Negombo,Sri Lanka,0
C102975,2020-07-24,2023-03-18,,0.0,0.0,2,0,1833,desktop,Matara,Sri Lanka,0
C102976,2023-10-27,2024-06-04,,0.0,0.0,0,0,643,mobile,Negombo,Sri Lanka,0
C102977,2024-04-27,2027-01-05,,0.0,0.0,2,0,460,mobile,Kurunegala,Sri Lanka,0
C102978,2020-10-08,2022-03-23,,0.0,0.0,1,0,1757,mobile,Galle,Sri Lanka,0
C102979,2020-01-11,2020-04-19,2020-03-06,80.8,21.18,1,0,1973,mobile,Colombo,Sri Lanka,0
C102980,2023-02-01,2023-05-15,2023-02-15,136.33,62.75,1,0,897,mobile,Kurunegala,Sri Lanka,1
C102981,2020-11-19,2022-12-01,2022-08-13,78.54,32.88,3,0,1083,mobile,Matara,Sri Lanka,0
C102982,2022-04-13,2022-12-05,,0.0,0.0,3,0,1205,mobile,Colombo,Sri Lanka,0
C102983,2023-08-30,2025-02-24,,0.0,0.0,2,0,701,desktop,Negombo,Sri Lanka,0
C102984,2022-09-01,2023-09-30,,0.0,0.0,1,0,1064,mobile,Jaffna,Sri Lanka,0
C102985,2022-09-04,2023-03-17,,0.0,0.0,2,0,1061,mobile,Anuradhapura,Sri Lanka,0
C102986,2023-08-25,2024-03-09,,0.0,0.0,2,0,706,mobile,Anuradhapura,Sri Lanka,1
C102987,2021-02-12,2022-08-04,,0.0,0.0,3,0,1630,mobile,Kurunegala,Sri Lanka,0
C102988,2024-03-28,2026-01-29,,0.0,0.0,1,0,490,mobile,Jaffna,Sri Lanka,0
C102989,2021-08-11,2022-04-22,,0.0,0.0,3,0,1450,desktop,Kurunegala,Sri Lanka,0
C102990,2021-10-19,2023-05-25,2022-06-08,152.98,63.48,2,4,1149,mobile,Anuradhapura,Sri Lanka,0
C102991,2021-08-07,2023-05-09,2021-12-08,36.95,55.91,4,0,1331,mobile,Anuradhapura,Sri Lanka,0
C102992,2023-08-15,2026-04-11,2025-03-12,167.67,54.49,4,0,141,mobile,Kandy,Sri Lanka,1
C102993,2020-05-01,2020-10-31,2020-06-27,56.45,69.66,2,3,1860,desktop,Kandy,Sri Lanka,0
C102994,2024-04-23,2025-11-15,2025-09-03,154.25,54.32,7,2,-34,desktop,Matara,Sri Lanka,1
C102995,2020-07-02,2022-08-08,,0.0,0.0,2,0,1855,mobile,Kandy,Sri Lanka,0
C102996,2023-08-28,2025-03-21,2024-05-18,323.39,29.49,5,1,439,mobile,Matara,Sri Lanka,0
C102997,2023-03-21,2024-05-19,,0.0,0.0,3,0,863,mobile,Galle,Sri Lanka,1
C102998,2021-04-20,2023-05-24,2022-04-03,118.46,19.61,1,0,1215,desktop,Colombo,Sri Lanka,0
C102999,2022-12-31,2023-04-18,2023-04-10,172.07,25.81,1,1,843,mobile,Galle,Sri Lanka,0
C103000,2024-02-21,2026-04-15,,0.0,0.0,3,0,526,desktop,Kandy,Sri Lanka,0
C103001,2024-01-20,2025-11-03,2025-01-17,170.04,39.11,2,2,195,desktop,Galle,Sri Lanka,0
C103002,2020-03-17,2021-10-28,2020-05-03,85.73,37.79,2,2,1915,mobile,Jaffna,Sri Lanka,0
C103003,2020-12-24,2021-12-25,2021-10-05,145.57,35.76,1,2,1395,mobile,Anuradhapura,Sri Lanka,0
C103004,2022-05-05,2024-03-25,2023-02-02,66.85,42.89,2,0,910,mobile,Kandy,Sri Lanka,0
C103005,2020-12-26,2022-04-09,2022-03-29,3.36,18.21,6,1,1220,desktop,Colombo,Sri Lanka,0
C103006,2020-03-15,2022-03-04,2020-08-16,92.79,42.56,2,1,1810,mobile,Matara,Sri Lanka,0
C103007,2022-03-24,2024-02-03,,0.0,0.0,2,0,1225,mobile,Anuradhapura,Sri Lanka,0
C103008,2024-06-01,2025-08-12,2025-08-11,244.64,32.91,0,0,-11,mobile,Galle,Sri Lanka,0
C103009,2022-10-11,2025-04-02,,0.0,0.0,2,0,1024,desktop,Anuradhapura,Sri Lanka,0
C103010,2021-01-16,2021-05-02,2021-04-14,42.58,62.28,3,4,1569,desktop,Galle,Sri Lanka,0
C103011,2024-03-13,2024-08-30,2024-07-22,123.81,32.53,4,1,374,mobile,Matara,Sri Lanka,0
C103012,2021-08-15,2023-11-04,,0.0,0.0,3,0,1446,mobile,Matara,Sri Lanka,0
C103013,2020-03-17,2020-09-17,,0.0,0.0,1,0,1962,mobile,Colombo,Sri Lanka,0
C103014,2020-01-19,2021-08-04,2020-05-04,168.42,59.69,3,1,1914,mobile,Negombo,Sri Lanka,0
C103015,2021-09-03,2022-10-19,,0.0,0.0,1,0,1427,mobile,Kandy,Sri Lanka,0
C103016,2023-03-09,2024-08-06,,0.0,0.0,0,0,875,mobile,Matara,Sri Lanka,0
C103017,2023-05-19,2024-04-28,2023-06-13,170.03,77.3,1,1,779,mobile,Negombo,Sri Lanka,0
C103018,2020-08-07,2022-06-11,,0.0,0.0,2,0,1819,mobile,Negombo,Sri Lanka,0
C103019,2021-11-17,2022-04-27,,0.0,0.0,2,0,1352,desktop,Kurunegala,Sri Lanka,0
C103020,2021-08-05,2023-02-02,2022-10-27,47.54,44.88,1,0,1008,mobile,Kurunegala,Sri Lanka,0
C103021,2022-07-19,2024-03-24,2023-10-30,95.46,50.01,1,1,640,mobile,Galle,Sri Lanka,0
C103022,2023-08-06,2024-11-01,,0.0,0.0,3,0,725,desktop,Galle,Sri Lanka,0
C103023,2023-01-17,2025-08-29,,0.0,0.0,3,0,926,mobile,Negombo,Sri Lanka,0
C103024,2022-12-09,2023-12-04,2023-02-03,203.94,28.49,3,1,909,mobile,Jaffna,Sri Lanka,1
C103025,2022-10-08,2025-04-19,2023-01-24,15.89,43.91,1,1,919,mobile,Kurunegala,Sri Lanka,0
C103026,2020-10-01,2021-08-19,2021-08-09,410.93,37.43,2,1,1452,desktop,Negombo,Sri Lanka,1
C103027,2022-10-29,2024-05-14,2023-02-10,42.76,32.34,1,0,902,tablet,Anuradhapura,Sri Lanka,0
C103028,2022-08-16,2023-07-14,,0.0,0.0,0,0,1080,mobile,Anuradhapura,Sri Lanka,0
C103029,2021-07-12,2023-11-24,,0.0,0.0,3,0,1480,mobile,Jaffna,Sri Lanka,0
C103030,2021-01-29,2022-02-13,2021-11-12,108.69,62.33,1,1,1357,mobile,Kurunegala,Sri Lanka,0
C103031,2024-07-14,2025-09-09,2024-08-04,112.37,49.89,2,0,361,mobile,Galle,Sri Lanka,0
C103032,2020-08-18,2022-10-09,,0.0,0.0,2,0,1808,mobile,Galle,Sri Lanka,0
C103033,2021-11-08,2023-08-18,,0.0,0.0,1,0,1361,tablet,Anuradhapura,Sri Lanka,0
C103034,2020-11-28,2022-02-11,2021-08-14,19.76,44.78,1,1,1447,mobile,Colombo,Sri Lanka,0
C103035,2024-02-06,2026-05-31,2024-05-23,112.43,12.92,3,0,434,mobile,Kurunegala,Sri Lanka,0
C103036,2022-07-28,2024-08-09,2023-01-15,90.69,28.55,1,1,928,mobile,Matara,Sri Lanka,0
C103037,2023-08-20,2024-07-16,,0.0,0.0,0,0,711,mobile,Galle,Sri Lanka,0
C103038,2021-06-10,2023-02-23,,0.0,0.0,2,0,1512,mobile,Galle,Sri Lanka,0
C103039,2024-01-11,2024-09-13,2024-06-20,566.6,39.02,2,0,406,mobile,Anuradhapura,Sri Lanka,0
C103040,2021-01-16,2022-08-15,2021-05-16,274.49,37.15,2,1,1537,mobile,Kandy,Sri Lanka,0
C103041,2020-01-29,2021-08-09,2020-08-26,147.03,30.2,2,2,1800,mobile,Colombo,Sri Lanka,0
C103042,2024-02-17,2024-09-23,2024-05-19,412.58,50.1,3,0,438,desktop,Negombo,Sri Lanka,0
C103043,2021-11-21,2022-12-10,2022-02-09,45.76,24.51,2,1,1268,desktop,Jaffna,Sri Lanka,0
C103044,2024-06-07,2026-07-31,2026-06-22,38.02,38.24,2,1,-326,mobile,Jaffna,Sri Lanka,0
C103045,2021-08-27,2023-03-13,,0.0,0.0,1,0,1434,desktop,Kandy,Sri Lanka,0
C103046,2023-03-08,2025-10-11,,0.0,0.0,1,0,876,mobile,Anuradhapura,Sri Lanka,0
C103047,2023-10-13,2025-11-13,,0.0,0.0,0,0,657,mobile,Kurunegala,Sri Lanka,0
C103048,2024-03-30,2024-12-15,,0.0,0.0,2,0,488,mobile,Kandy,Sri Lanka,0
C103049,2021-01-30,2022-02-02,2021-06-28,157.67,39.02,3,1,1494,mobile,Colombo,Sri Lanka,0
C103050,2020-12-25,2023-09-05,2022-12-20,377.54,43.78,2,1,954,mobile,Anuradhapura,Sri Lanka,1
C103051,2023-06-05,2024-09-10,,0.0,0.0,3,0,787,mobile,Galle,Sri Lanka,1
C103052,2023-08-01,2024-11-01,2024-03-14,81.02,9.29,1,0,504,mobile,Kandy,Sri Lanka,0
C103053,2022-04-10,2024-12-17,,0.0,0.0,5,0,1208,mobile,Kurunegala,Sri Lanka,0
C103054,2022-05-25,2023-07-05,2023-06-19,150.59,37.34,1,1,773,mobile,Jaffna,Sri Lanka,0
C103055,2022-11-21,2022-11-21,2022-11-21,38.72,42.21,1,1,983,desktop,Kurunegala,Sri Lanka,0
C103056,2021-11-02,2023-11-15,2022-02-11,72.51,26.86,3,1,1266,mobile,Colombo,Sri Lanka,1
C103057,2020-06-26,2020-07-31,2020-07-05,145.42,16.84,2,2,1852,mobile,Jaffna,Sri Lanka,0
C103058,2022-03-31,2023-01-16,2022-10-03,111.1,19.73,2,2,1032,desktop,Negombo,Sri Lanka,0
C103059,2023-10-02,2025-06-03,,0.0,0.0,5,0,668,mobile,Negombo,Sri Lanka,0
C103060,2020-07-14,2020-07-30,2020-07-24,115.8,66.29,0,0,1833,mobile,Matara,Sri Lanka,0
C103061,2021-01-13,2022-06-27,2021-06-03,66.78,42.58,2,0,1519,desktop,Negombo,Sri Lanka,0
C103062,2020-10-14,2021-03-01,2020-11-14,121.74,65.69,3,1,1720,tablet,Kurunegala,Sri Lanka,1
C103063,2022-09-04,2025-03-03,2025-01-19,80.24,60.74,2,1,193,mobile,Matara,Sri Lanka,0
C103064,2021-10-24,2022-08-29,,0.0,0.0,0,0,1376,desktop,Negombo,Sri Lanka,0
C103065,2021-05-23,2021-05-29,2021-05-24,114.6,46.12,2,1,1529,mobile,Jaffna,Sri Lanka,1
C103066,2020-01-14,2020-11-16,2020-08-25,216.62,25.92,1,2,1801,mobile,Kandy,Sri Lanka,1
C103067,2021-06-18,2022-01-31,2021-10-02,120.56,59.55,0,0,1398,mobile,Galle,Sri Lanka,0
C103068,2022-02-24,2022-10-01,2022-09-08,106.2,64.2,2,1,1057,mobile,Kandy,Sri Lanka,0
